"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated","Cluster","Status"
"GO:0044344","cellular response to fibroblast growth factor stimulus",7.4314474403111,10,0.015,4.43315563635666e-05,0.00715273877784503,"ZFP36L2, CD44, FGFR1, NR4A1, ZFP36L1, ZFP36","ITGB1BP1",1,"Representative"
"GO:0034614","cellular response to reactive oxygen species",3.48852444924054,10,0.0127356020942408,4.18121470333991e-07,0.0309283250566337,"FOS, PDGFRA, TPM1, LRRK2, EGFR, JUN","MAPT, PEX14",2,"Representative"
"GO:1902894","negative regulation of miRNA transcription",4.5114522350307,10,0.01,2.45461002885912e-05,0.00160736243598202,"SMAD3, NCOR2","PPARA, PPARG, TWIST1, REST",4,"Representative"
"GO:2000811","negative regulation of anoikis",9.95437498816286,10,0.0475,1.01811703209172e-06,0.00768791293796191,"MCL1, PTK2","BCL2, CAV1, ITGB1, PDK4, TLE1",6,"Representative"
"GO:0030335","positive regulation of cell migration",2.72490794387969,10,0.0710217755443886,4.13329213459698e-10,5.10251850356674e-06,"COL1A1, IGF1, IGF1R, LAMB1, ROR2, PDGFRA, PDGFRB, PPP3CA, PTK2, STAT3, MYADM, EGFR, PRKCA, MAP4K4","AKT2, CAV1, INSR, ITGB1, MYO1C, TWIST1, FERMT2, SH3RF2, MYLK, TJP1, VEGFA, ROCK2, DAAM2, TWIST2",7,"Representative"
"GO:0003254","regulation of membrane depolarization",13.6517142694805,9.5,0.01,0.00022068052408136,0.00058070526143366,"CAMK2D","FHL1, NEDD4L",8,"Representative"
"GO:1902895","positive regulation of miRNA transcription",3.72664073908097,10,0.0307692307692308,3.5660792915453e-08,0.00076137917870269,"EGR1, FOS, SMAD3, STAT3, EGFR, JUN, KLF4","PPARG, TEAD1",13,"Representative"
"GO:0006468","protein phosphorylation",2.20455659171607,10,0.0075630678645754,1.28573741813094e-14,0.013824752767596,"APP, CAMK2D, PRKG1, DCLK1, NUAK1, AKT3, LRRK2, JAK1, CDK17, PRKCA, PRKCG, YWHAZ, RPS6KA5, MAP4K4, HIPK3","INSR, IRAK2, LIPE, PRKCH, PKN2, MAPK10, STK38L, SIK2, DAPK2, STK39, HIPK2, SNRK, FNIP2, BCR, CDK6, MARK1, MYLK, PRKACA, PRKCD, MAP2K1, SRPK2, MAP4K3, ROCK2, TRIB1",14,"Representative"
"GO:0006897","endocytosis",5.05878341824906,10,0.0125,5.28155957063099e-06,0.0243540886856875,"AMPH, APP, DNM1, DPYSL2, LRRK2, SCARA5","SORT1, PICALM, TBC1D2B, HOOK2, LDLR",15,"Representative"
"GO:1903078","positive regulation of protein localization to plasma membrane",3.67980182573703,10,0.00518190361122298,1.35144680677922e-06,0.0413992074928917,"LRP1, PIK3R1, EGFR","DLG1, ITGB1, PRKCH, SPTBN1, SORBS1, ATP2B4, KIF5B",16,"Representative"
"GO:0034097","response to cytokine",5.6882142789502,9,0.005,0.00012387436319422,0.0155799791470437,"COL3A1, LIFR, MCL1, OSMR","BCL2",17,"Representative"
"GO:0008360","regulation of cell shape",3.26372334313865,9.5,0.00523560209424084,1.56422583914346e-05,0.0340204997133281,"LPAR1, FYN, PTK2, TPM1, EZR, FGD5","ANXA1, DLG1, SH3KBP1, CRK, VEGFA, DLC1, EPB41L3, FGD4, SYNE3",18,"Representative"
"GO:0016477","cell migration",3.2806478977033,10,0.0205128205128205,1.44074996578373e-07,0.0114131157300791,"CD44, CDH11, COL5A1, EMP2, FGFR1, LAMC1, PTK2, ASAP3, NFATC2","ITGB1, PTPRF, TGFBR3, ITGB1BP1, GPC6, USP33, SH3KBP1, LIMA1, ADAMTS12, RHOA, PIK3CB, PTEN",20,"Representative"
