"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AL845331.2",3.69737238392652e-261,-1.22356448711647,0.023,0.549,1.14459556889213e-256
"KCNIP2",2.59946484779087e-246,-2.012992031491,0.107,0.814,8.04716332930619e-242
"AQP7",7.92122122807331e-240,-2.80804811762193,0.228,0.911,2.45217245557465e-235
"GPD1",5.03560773119734e-238,-1.79728079156532,0.105,0.797,1.55887308534676e-233
"PFKFB1",5.93040109071277e-228,-1.24495845976439,0.061,0.67,1.83587426565195e-223
"KCNIP2-AS1",4.57642280024396e-220,-1.08780725093623,0.05,0.616,1.41672320627152e-215
"ITGA7",1.39913751460017e-219,-1.15614819417582,0.061,0.659,4.33131000394775e-215
"KLB",9.02207275869162e-218,-1.38486937718334,0.063,0.651,2.79296306390816e-213
"TRARG1",4.12324770289872e-211,-1.29002006761611,0.058,0.622,1.27643379138636e-206
"GYG2",1.82491424706656e-199,-1.64093079890482,0.124,0.778,5.64938703464396e-195
"PEX11A",2.39644066562662e-194,-1.10299447133173,0.066,0.632,7.41866136858032e-190
"PLIN5",1.47834431030332e-187,-1.85973817925352,0.156,0.816,4.57651048140597e-183
"TBL1Y",1.43972351340867e-186,-1.28922794718114,0.078,0.651,4.45695208045922e-182
"ABCC6",1.0901428345854e-183,-0.954935862057099,0.037,0.497,3.37475517302604e-179
"GPT2",3.61005122026618e-179,-1.34770893414293,0.054,0.551,1.1175635562578e-174
"PLIN4",7.30091424504018e-175,-1.98110364454774,0.205,0.846,2.26014402283709e-170
"PNPLA2",2.73167352556e-171,-1.87540774101053,0.25,0.878,8.45644173307611e-167
"CIDEA",1.75816815535273e-168,-1.73846677260983,0.169,0.803,5.44276115852544e-164
"RETSAT",2.52693742179342e-162,-1.08342264426528,0.093,0.657,7.82264017664589e-158
"AC087482.1",6.87004125198469e-161,-0.907196310742771,0.047,0.5,2.1267586703769e-156
"SORT1",3.12529987451908e-160,-1.28298201802512,0.122,0.719,9.67499082154873e-156
"PC",5.37303341526975e-158,-1.56357849378074,0.127,0.714,1.66332995436506e-153
"PLAAT3",8.35435129205924e-158,-1.74158347764974,0.228,0.854,2.58625652948278e-153
"LINCADL",2.90280700788142e-157,-0.796842558595335,0.027,0.405,8.9862196542985e-153
"EPB41L4B",1.63605191661112e-155,-1.33021990027632,0.099,0.646,5.06472591825303e-151
"ALDH1L1",1.29270287152852e-154,-0.999327606877367,0.073,0.581,4.00182027939084e-150
"SLC19A3",9.69247650281056e-154,-2.00057419144686,0.203,0.808,3.00049995097506e-149
"ADCY5",1.08998883540621e-152,-1.02450051097993,0.06,0.53,3.37427843776701e-148
"AGPAT2",1.11368130251083e-152,-1.025830599394,0.093,0.641,3.44762320818279e-148
"PECR",2.34322617542299e-151,-1.4471446487855,0.174,0.792,7.25392527125696e-147
"PTGER3",1.83599992854877e-150,-1.6408457724209,0.182,0.792,5.68370497880841e-146
"LINC02607",1.02162119683487e-147,-1.33483496037429,0.115,0.67,3.16263273904171e-143
"PLIN1",5.71800834684723e-147,-1.7067210847774,0.352,0.903,1.7701238439335e-142
"ADRA1A",9.35428880796048e-143,-1.43030444194089,0.135,0.697,2.89580718628033e-138
"AL136119.1",4.79717878024052e-140,-1.92246599844766,0.214,0.792,1.48506263499906e-135
"CIDEC",1.0072942483097e-138,-1.2282172091625,0.091,0.592,3.11828080449235e-134
"ADIPOQ",7.00217523512023e-138,-1.62537430715055,0.264,0.854,2.16766338753617e-133
"LGALS12",3.37191061986208e-137,-0.704735029591413,0.044,0.449,1.0438423705907e-132
"LINC02649",5.71126807162816e-137,-1.12039931693311,0.109,0.641,1.76803725693393e-132
"LINC02237",7.33068067478741e-137,-1.45602032031624,0.161,0.735,2.26935881649394e-132
"LIPE",5.33764392926197e-136,-1.59126035980857,0.241,0.835,1.65237443118163e-131
"CARMN",6.18320894363854e-136,-1.41058099633121,0.122,0.654,1.91413599268218e-131
"MOGAT1",1.36093004824352e-135,-0.713664500015267,0.023,0.351,4.21303115034746e-131
"AL356218.2",1.97878397865867e-135,-0.52485728486997,0.015,0.308,6.12572156273366e-131
"SORBS1",5.06507502117062e-133,-2.01802262618005,0.492,0.916,1.56799527430379e-128
"ACVR1C",6.34515398267691e-133,-1.39083749697243,0.13,0.668,1.96426931841729e-128
"DIRC3",3.92396610956001e-132,-1.91396901900367,0.252,0.822,1.21474218853649e-127
"FAM89A",5.37082537310297e-132,-0.768740234801905,0.046,0.443,1.66264641075149e-127
"MALAT1",1.03242962218133e-131,-0.752953491890327,1,1,3.19609238138676e-127
"ABCD2",1.52015777185371e-131,-0.88196446796563,0.062,0.497,4.70595241432752e-127
"ERV3-1",1.74085053142378e-130,-0.808831407387626,0.083,0.565,5.3891509901286e-126
"PDE3B",3.11234064652741e-130,-2.28774564685315,0.582,0.932,9.63487293945491e-126
"ANKRD30A",2.41776187925206e-128,-1.03445748801129,0.037,0.395,7.48466544960061e-124
"LRRIQ3",8.40213153482613e-128,-0.609527354081804,0.028,0.362,2.60104785923612e-123
"COX14",1.20960460809185e-126,-0.550313502990248,0.029,0.362,3.74457298526994e-122
"TRHDE-AS1",1.48246024066774e-124,-1.25415668838679,0.188,0.768,4.58925216703514e-120
"AGBL4",3.98736040192001e-124,-1.41069760696846,0.195,0.765,1.23436715962238e-119
"PALMD",5.58335648789287e-123,-1.46637440652877,0.258,0.824,1.728439667957e-118
"RDH5",6.10016991831596e-123,-0.657110124900748,0.048,0.432,1.88842960161307e-118
"DAPK2",1.8119050133581e-122,-1.00630812675564,0.133,0.678,5.60911434985268e-118
"TENM3-AS1",2.16624794297607e-122,-0.7337897894992,0.037,0.389,6.70605375707102e-118
"SGK2",5.94489561200422e-121,-1.15797356171943,0.09,0.554,1.84036133460815e-116
"ZNF117",9.47976484194869e-121,-1.16091325298446,0.174,0.727,2.93465080212206e-116
"HACD2",1.88236562338813e-120,-1.25713689161274,0.174,0.73,5.82723926032263e-116
"PFKFB3",3.28505092597547e-119,-1.89457084277876,0.43,0.897,1.01695321515423e-114
"MAST4",1.04584591246553e-116,-1.53971883078191,0.68,0.941,3.23762519121954e-112
"EPB41",2.97770149192391e-116,-1.30026839124952,0.21,0.781,9.21807050854884e-112
"ESR2",3.27918349248085e-116,-0.84502417237381,0.047,0.408,1.0151368337673e-111
"COQ8A",3.96783653570051e-115,-1.0780252359923,0.149,0.684,1.22832315635681e-110
"ACSL1",2.92004407403404e-114,-1.65095057107613,0.289,0.841,9.03958043998717e-110
"C4orf19",3.27780398161071e-113,-0.59944299285873,0.044,0.4,1.01470977858723e-108
"MOCS1",3.48281818703395e-113,-0.794918164351928,0.072,0.489,1.0781760261601e-108
"AKR1C2",6.43550842361335e-113,-0.677437171220887,0.073,0.497,1.99224034269798e-108
"ACSS2",2.28130477783061e-112,-1.33090837535968,0.244,0.808,7.06223520073023e-108
"MREG",3.27316182552176e-112,-0.91059322652588,0.103,0.576,1.01327270632677e-107
"MARC1",3.33070528851393e-112,-0.793117469874883,0.083,0.522,1.03108643616526e-107
"AC002066.1",1.26775410562697e-111,-1.26747066738723,0.147,0.657,3.9245863847894e-107
"MRAP",1.79844670542975e-111,-0.583643907014949,0.03,0.338,5.56745146599886e-107
"AKAP1",6.06115711486889e-111,-0.870854011200936,0.084,0.522,1.87635240804996e-106
"AUXG01000058.1",6.16836378921136e-111,-1.40358108776548,0.251,0.805,1.90954037822616e-106
"PCOLCE2",6.41129348235888e-111,-1.3391685157922,0.223,0.781,1.98474412333384e-106
"ACACB",1.1506622882443e-110,-2.08804036752608,0.819,0.957,3.56210524571788e-106
"LPL",8.27515448492338e-110,-1.82402146663496,0.28,0.805,2.56173957389773e-105
"LVRN",8.57753643214824e-110,-1.60467751768148,0.274,0.816,2.65534795330013e-105
"PDP2",1.43755041946716e-109,-0.563609734573009,0.038,0.37,4.4502248335445e-105
"PPARGC1B",3.20290457155172e-109,-0.85772890178382,0.065,0.459,9.91523168215264e-105
"MATN2",1.9382509949551e-108,-0.707486215505891,0.09,0.541,6.0002436050825e-104
"OGA",1.26836067876568e-107,-1.59482144622688,0.666,0.93,3.92646415325493e-103
"PTPRF",5.91978702774869e-107,-1.1730186005423,0.22,0.773,1.83258847018016e-102
"LRIG1",9.06207397613661e-106,-1.56185348691178,0.221,0.732,2.80534624079261e-101
"PDE8B",1.41686001865578e-105,-1.00154424713975,0.085,0.505,4.38617355975269e-101
"MEST",2.12711383622926e-105,-1.21377419062759,0.185,0.714,6.58490630281492e-101
"AIFM2",2.29661510786051e-105,-0.77943471792762,0.124,0.622,7.10963138940379e-101
"GPAM",6.2236706272848e-105,-1.82050068622082,0.327,0.835,1.92666171608856e-100
"NEDD4L",2.01733803285105e-104,-0.997882602901628,0.134,0.627,6.245073348297e-100
"ECHDC3",3.43635136583262e-104,-0.432394262609916,0.019,0.276,1.0637912923208e-99
"LINC02615",3.56734873851194e-104,-1.18430664346701,0.175,0.692,1.10434414898114e-99
"LINC00278",4.96406596928705e-104,-1.57102208570318,0.448,0.911,1.53672590211219e-99
"AC007923.4",6.53996490668124e-104,-0.99004083972806,0.114,0.576,2.02457693616131e-99
"APMAP",6.76265127824694e-104,-0.709839602647244,0.077,0.486,2.09351395620691e-99
"ADCY6",5.34865150416723e-103,-0.795038298179701,0.118,0.595,1.65578204614505e-98
"MAOA",9.48968784355857e-103,-1.40923625639561,0.194,0.697,2.93772266573043e-98
"GLYAT",1.6994351751339e-102,-0.607725844069103,0.033,0.332,5.26094147166201e-98
"RNF157",3.08864811449183e-102,-0.596247453181615,0.044,0.378,9.56152796803237e-98
"TSPAN15",1.08649691859141e-101,-0.667276403288414,0.081,0.497,3.36346851088342e-97
"EHHADH",1.50356267894662e-101,-0.548595459862788,0.045,0.381,4.65457898521505e-97
"CD36",2.07659572218583e-101,-1.55303354144722,0.647,0.951,6.42851737717067e-97
"TENM3",1.17279485052076e-100,-1.53122990765638,0.43,0.87,3.63062101875711e-96
"SYTL3",2.24331795069623e-100,-0.779478503069134,0.099,0.541,6.94463937997031e-96
"SLC22A3",8.18280070442359e-100,-0.608591209498156,0.054,0.403,2.53314961406841e-95
"HOXB-AS1",8.46867723668119e-100,-0.521293075472342,0.071,0.465,2.6216484121594e-95
"IRS2",2.83020984618282e-99,-1.20823554300078,0.227,0.762,8.76148062082814e-95
"PRXL2A",4.83848636994817e-99,-0.696411555205193,0.124,0.611,1.49785022554485e-94
"MIR193BHG",8.75783751742877e-99,-1.00171645394455,0.169,0.681,2.71116376027042e-94
"GABRE",9.48390692985238e-99,-1.04864047673547,0.194,0.719,2.9359330682744e-94
"PCK1",2.08380684755505e-98,-0.948513151995851,0.079,0.47,6.45084085797615e-94
"SIK2",5.37080079393189e-97,-1.68343158997054,0.748,0.954,1.66263880177749e-92
"STX11",8.57566028413037e-97,-0.59094620339478,0.048,0.378,2.65476715415824e-92
"LINC01301",1.09957768057875e-96,-0.732783146629551,0.065,0.432,3.40396262576763e-92
"AIG1",1.38498187286532e-95,-0.913355634589004,0.156,0.654,4.28748838382918e-91
"F11R",7.07393834489797e-95,-0.377163864927764,0.031,0.314,2.18987909343006e-90
"AC025470.2",8.21249823136771e-95,-0.743110403140288,0.057,0.403,2.5423430774845e-90
"AL591463.1",1.67473324459955e-94,-0.522643110568964,0.017,0.249,5.18447170530682e-90
"MAPT",1.73338452539308e-94,-0.726379999465751,0.078,0.465,5.36603847525935e-90
"C2CD2",3.72940439705159e-94,-1.30104186758478,0.269,0.8,1.15451171919526e-89
"IDH1",1.58300841107501e-93,-0.645526378019084,0.093,0.511,4.90051913816491e-89
"MRAS",3.18133707756596e-93,-0.789966780364667,0.123,0.581,9.84846519102095e-89
"BPHL",3.63586377909106e-93,-0.641815950101776,0.093,0.505,1.12555435009322e-88
"GDPD5",2.66606420877482e-92,-0.899356269919566,0.108,0.535,8.25333497110421e-88
"FAM49B",3.01178075450939e-92,-0.964908843036435,0.185,0.7,9.32356968173471e-88
"ADHFE1",3.83175891101473e-92,-0.841918301693475,0.146,0.624,1.18619760608283e-87
"GSDMB",8.68144590119474e-92,-0.574826396463594,0.08,0.47,2.68751520763285e-87
"SOX5",9.00567328951792e-92,-0.968706394494693,0.953,0.976,2.78788628023606e-87
"VKORC1L1",1.413395898932e-91,-1.29508940915166,0.377,0.873,4.37544968432378e-87
"KAZN",1.6125377002738e-91,1.53713263247573,0.961,0.959,4.99193295873759e-87
"DMD",3.20841602089612e-91,-1.44816281890491,0.768,0.932,9.9322934758881e-87
"TNS1",1.18188602661971e-90,-1.43973159776666,0.668,0.932,3.65876457260663e-86
"HILPDA",1.08450709381194e-89,-0.509185084217423,0.043,0.346,3.35730861031364e-85
"GLIS1",1.15667895709658e-89,-0.536393566197564,0.057,0.395,3.58073104748389e-85
"MCCC1",2.58431589155812e-89,-1.12919202633878,0.224,0.732,8.00026670549646e-85
"MYO16",4.38073572348992e-89,-0.593188234063741,0.061,0.403,1.35614435792077e-84
"PRKAR2B",6.23296561102622e-89,-1.66157742526016,0.436,0.857,1.92953916420539e-84
"CPM",1.05260225287398e-88,-0.961332080675866,0.14,0.597,3.25854079422199e-84
"XKR6",1.51017678106766e-88,-0.774891764177507,0.115,0.549,4.67505426115114e-84
"ABCA10",1.58930019482686e-88,1.69394460186454,0.939,0.9,4.91999661312552e-84
"TMEM132C",4.50697854440999e-88,-1.33393477506096,0.556,0.916,1.395225347993e-83
"CAP2",4.91031246027326e-88,-0.663678317747582,0.074,0.441,1.52008542832679e-83
"NIPSNAP3B",7.7151692471918e-88,-0.51051037972961,0.052,0.373,2.38838494385316e-83
"ITPK1",9.28190589938617e-88,-0.833133613561906,0.129,0.576,2.87339960927298e-83
"PLEKHA7",5.58272455655027e-87,-0.772004485265186,0.121,0.559,1.72824404097127e-82
"MME",1.04304071924866e-86,-0.937543071883815,0.146,0.6,3.22894115457807e-82
"THRSP",1.25683675640473e-86,-0.405215042362922,0.023,0.262,3.89078954680213e-82
"AZGP1",2.21839998031338e-86,-0.275985326440171,0.007,0.184,6.86750081905614e-82
"PPP2R5A",2.45005099087498e-86,-1.33998095974717,0.376,0.846,7.58462285245169e-82
"FGF8",2.64812754698073e-86,-0.33310863703406,0.005,0.17,8.19780844718824e-82
"PXDN",3.54428946340435e-86,-1.27340065860539,0.31,0.816,1.09720568918609e-81
"BOK",9.22048686361969e-86,-0.443158847419506,0.03,0.292,2.85438611837075e-81
"AOC3",2.48256857387919e-84,-0.479750953756018,0.064,0.405,7.68528753415781e-80
"HADH",6.73447532339058e-84,-0.643963606693608,0.102,0.508,2.08479152586202e-79
"AC005089.1",1.29702649636296e-83,-0.545628549129877,0.072,0.427,4.0152049247908e-79
"SLC1A3",1.6578252328219e-83,-0.834702984931627,0.163,0.646,5.13212957324676e-79
"TMEM164",1.71378432890274e-83,-1.52209109025968,0.274,0.743,5.30536214698422e-79
"NWD2",8.04431855515447e-83,-1.02472685013507,0.077,0.422,2.49027969511917e-78
"IRAK2",1.09804329255989e-82,-0.847932667253323,0.091,0.465,3.39921262077765e-78
"LIPE-AS1",6.6809630439463e-82,-1.25005530018403,0.363,0.849,2.06822572951446e-77
"TKT",1.90148078992551e-81,-0.706584542917673,0.091,0.465,5.88641408137239e-77
"RTN3",1.98814905223621e-81,-1.25912104594033,0.41,0.857,6.15471302100765e-77
"LINC00598",5.15575543691258e-81,-1.40286216025626,0.221,0.678,1.59606721060503e-76
"PPM1L",6.90703712734372e-81,-0.882994414305315,0.176,0.657,2.1382114835118e-76
"HIPK2",7.68252687520564e-81,-1.05660316871179,0.254,0.762,2.37827984475741e-76
"MLXIPL",3.73357008332885e-80,-1.05029093836053,0.317,0.827,1.15580129069611e-75
"SLC25A33",1.05006830580065e-79,-0.876445815923705,0.14,0.576,3.25069645426708e-75
"PGM1",1.11747432358867e-79,-0.558723849762702,0.082,0.446,3.45936526353346e-75
"CSPG4",1.21239737943415e-79,-0.45531277192381,0.056,0.368,3.7532185675143e-75
"HEPACAM",1.30674539844231e-79,-0.310509446583158,0.021,0.243,4.04529172995784e-75
"EMC3",1.64855280128615e-79,-0.720900035035081,0.153,0.614,5.10342490694154e-75
"LINC01239",2.00283882041683e-79,-0.630745406396549,0.057,0.368,6.20018813636437e-75
"SHISA6",2.3899054313641e-79,-0.694990256659847,0.062,0.381,7.39843024387384e-75
"HK2",2.72953339536393e-79,-1.00418527009331,0.068,0.392,8.44981653202813e-75
"AC096564.1",2.84811926127943e-79,-0.371361254171435,0.024,0.254,8.81692279714275e-75
"AC008780.1",3.09905583139233e-79,-0.328517714778957,0.016,0.216,9.59374713724125e-75
"ABCA6",3.25948949520143e-79,1.47573330247461,0.902,0.886,1.00904016302951e-74
"LINC01002",4.16910504049053e-79,-0.354811693679387,0.015,0.211,1.29062984738465e-74
"KLF15",4.2086007738362e-79,-0.293888087283948,0.025,0.259,1.30285654155647e-74
"CRLS1",8.35089982709646e-79,-1.11304929008688,0.259,0.743,2.58518805947425e-74
"GHR",1.53619530611594e-78,-1.11416066236403,0.889,0.978,4.75559980914311e-74
"CD96",3.17251489225326e-78,-0.864943422807497,0.071,0.4,9.8211543519484e-74
"KIF21A",8.74706439104153e-78,-0.670024923308303,0.105,0.495,2.70782872353473e-73
"KIAA0408",1.57519545179035e-77,-0.625974690676972,0.082,0.435,4.87633256010738e-73
"TENM4",2.23633668647724e-77,-0.990773692233494,0.24,0.73,6.92302748032759e-73
"HOOK2",2.92636853423695e-77,-0.745053312391846,0.179,0.654,9.05915907143733e-73
"CAT",3.61290810289412e-77,-0.930701213923148,0.275,0.781,1.11844796141293e-72
"PDXK",4.75341606176631e-77,-0.750014507102096,0.168,0.63,1.471515010241e-72
"AC007529.2",5.73680106487142e-77,-0.917552426272593,0.115,0.503,1.77594150565225e-72
"GLCCI1",6.79856044607805e-77,-0.997273218775087,0.196,0.665,2.10463035729238e-72
"ZBED3-AS1",7.10987083753996e-77,-0.491696538839152,0.061,0.376,2.20100271517725e-72
"MSRA",8.7772055170134e-77,-0.749050314029694,0.154,0.6,2.71715951190184e-72
"ZMAT1",1.87126685073241e-76,-0.417636008011706,0.09,0.462,5.79288078981231e-72
"PLAAT5",2.10944908269911e-76,-0.374850511696532,0.038,0.303,6.53022152531165e-72
"TSHZ2",2.28647049889e-76,1.13146113363331,0.985,0.973,7.07822672341378e-72
"LINC02240",1.82066301613963e-75,-0.776364988081956,0.079,0.414,5.63622649906347e-71
"FAH",2.77069938820841e-75,-0.472035486491068,0.061,0.37,8.57725409607677e-71
"NEAT1",2.79582226952005e-75,-0.752462243996182,0.999,1,8.6550269997532e-71
"DGAT2",2.81485628308442e-75,-0.625250996015363,0.042,0.308,8.71395059554444e-71
"RNF150",1.2957813017938e-74,-1.23553378275352,0.229,0.676,4.01135017596306e-70
"C19orf12",1.6394759097391e-74,-0.642932228731914,0.156,0.608,5.07532557377932e-70
"ANO6",5.98211885278105e-74,-1.31319899143448,0.525,0.881,1.85188453325543e-69
"ALDH1L1-AS2",8.34051222013547e-74,-0.227408386869852,0.005,0.149,2.58197236798734e-69
"GOLGA8B",8.98523158968444e-74,-0.404707006273702,0.064,0.378,2.78155814321861e-69
"NEGR1",1.82261381137687e-73,1.45337002264972,0.934,0.919,5.64226557587938e-69
"PSMA1",3.66684091248026e-73,-0.770999241657995,0.166,0.611,1.13514394127651e-68
"RNF125",3.70954872403588e-73,-0.702071246527067,0.095,0.454,1.14836499849979e-68
"MTHFD1",3.86884981469642e-73,-0.503574944382203,0.09,0.449,1.19767983713557e-68
"GLDN",4.69186370826539e-73,-0.383629015206432,0.018,0.214,1.45246024816772e-68
"FRMD4A",4.77821279452635e-73,-1.00256631348458,0.615,0.949,1.47919133480152e-68
"FTCDNL1",5.49423698830524e-73,-0.417611099159,0.042,0.308,1.70085094446965e-68
"GREB1L",6.20046457924725e-73,-1.01205220536286,0.131,0.527,1.91947781979757e-68
"ASPH",1.01807123884659e-72,-1.09993129577005,0.676,0.938,3.15164313409737e-68
"GPLD1",1.80871305494956e-72,-0.483756032013989,0.055,0.346,5.59923300420737e-68
"LINC00884",3.88928333176083e-72,-0.448025913091586,0.033,0.273,1.2040054410132e-67
"AC005225.2",8.68844787116781e-72,-0.504870027521362,0.079,0.414,2.68968280747742e-67
"DHDDS",9.48652326145513e-72,-0.54953507575447,0.14,0.568,2.93674300604867e-67
"HULC",1.0296203214157e-71,-0.736630052292131,0.149,0.578,3.18739562900658e-67
"GNAI1",3.22156064484176e-71,-0.857113028266554,0.19,0.649,9.97298528823664e-67
"TNFAIP8",6.50644641751588e-71,-0.770391004148629,0.133,0.535,2.01420061747039e-66
"ABCA9",8.31413974869682e-71,1.42366098455402,0.92,0.905,2.57380824200407e-66
"MCAM",8.75245806355856e-71,-0.403736595135793,0.069,0.386,2.70949844273582e-66
"SLC25A16",1.87679145795005e-70,-0.863730299474128,0.25,0.735,5.80998331637596e-66
"CTIF",2.5707633994978e-70,-1.08736405957669,0.344,0.792,7.95831225582534e-66
"ACO1",4.16310361123261e-70,-0.859326598608468,0.234,0.708,1.28877198492928e-65
"AC093334.1",4.75987195989224e-70,-0.497414046081983,0.106,0.484,1.47351356262384e-65
"BCL2",4.8791805437174e-70,-1.17665812963042,0.427,0.862,1.5104479209186e-65
"ADIPOR2",1.01431652724496e-69,-1.13479938712189,0.333,0.803,3.14001967339223e-65
"FAM47E",1.21536659672996e-69,-0.209986501637777,0.015,0.195,3.76241037349694e-65
"SNX10",1.26953384360382e-69,-0.423397173107102,0.042,0.3,3.93009591964434e-65
"SLC22A23",6.18908454603969e-69,-0.639732840840695,0.124,0.511,1.91595490291751e-64
"LINC02613",7.49268884389289e-69,-0.528502501277786,0.06,0.349,2.31951168540392e-64
"SORL1",9.91141869493169e-69,-0.44211880324024,0.056,0.341,3.06827788539e-64
"AC006387.1",1.85484334978026e-68,-0.315137176658395,0.017,0.203,5.74203855791475e-64
"ME1",1.98609440498408e-68,-0.675493652364851,0.17,0.611,6.14835244950923e-64
"AC138123.1",2.10320289954754e-68,-0.871576690355874,0.196,0.646,6.51088521612932e-64
"KLHL31",9.11536390800062e-68,-0.289644122777751,0.021,0.219,2.82184320499975e-63
"PDGFC",1.63688286471615e-67,-0.817373282283535,0.273,0.773,5.06729828430177e-63
"SH3RF2",2.17384243365935e-67,-0.357222331091504,0.044,0.303,6.72956402187925e-63
"ARHGEF28",4.57047095239652e-67,-0.581505823118684,0.124,0.511,1.41488069273339e-62
"PPARG",9.47216186333852e-67,-1.33922902601193,0.635,0.914,2.93229714803371e-62
"FOXN2",1.76579295598807e-66,-0.531664146930036,0.139,0.549,5.46636525385226e-62
"SLC7A6",3.11591289130537e-66,-0.859933038662807,0.27,0.749,9.64593153761402e-62
"TLE1",3.79232555995647e-66,-0.919744645759414,0.274,0.749,1.17399022359573e-61
"BTD",6.7986178830157e-66,-0.779249884237954,0.178,0.603,2.10464813804517e-61
"APBB1IP",7.58722713588659e-66,-1.0550631945186,0.402,0.851,2.34877790445641e-61
"ANKRD24",8.83901104352418e-66,-0.306387663799501,0.023,0.224,2.73629264874378e-61
"MYH14",1.17228261521034e-65,-0.323328031262624,0.037,0.276,3.62903529190665e-61
"SGCG",1.34814586675877e-65,-0.463792968835925,0.047,0.305,4.17345515972512e-61
"PPP2R1B",2.55381918171581e-65,-1.12485307626992,0.273,0.735,7.90585804083764e-61
"RANBP17",4.45497218967997e-65,-0.468897530133141,0.043,0.292,1.37912574075923e-60
"FABP4",5.07788544321862e-65,-1.02830612791496,0.459,0.87,1.57196099665719e-60
"SHMT1",2.85931678750948e-64,-0.407758423102665,0.081,0.403,8.85158697909309e-60
"TMEM131L",3.2380635390372e-64,-1.05630244635652,0.327,0.789,1.00240732977975e-59
"DUSP6",3.74871758166396e-64,-0.469673286675316,0.077,0.386,1.16049050175571e-59
"LHCGR",5.7982623515591e-64,-0.466073165981745,0.029,0.238,1.79496807617215e-59
"MAOB",8.30801820911469e-64,-0.53683021683204,0.082,0.397,2.57191319699563e-59
"APOL6",1.25078230850339e-63,-0.652836439103796,0.205,0.668,3.87204679243396e-59
"RETREG1",1.42907186797538e-63,-0.652971918941145,0.091,0.416,4.4239777816914e-59
"LINC01612",2.3020728543519e-63,-0.475429833237655,0.021,0.208,7.12652693521717e-59
"ACSS3",2.80563517178119e-63,-1.0776863990774,0.31,0.735,8.68540480128304e-59
"UBA2",2.93872706907301e-63,-0.752615659772446,0.259,0.743,9.09741738772932e-59
"KIAA1958",6.4595561136038e-63,-0.535681739558989,0.1,0.441,1.99968478608833e-58
"SLC29A4",6.57364473469215e-63,-0.294771277997527,0.017,0.192,2.03500320051865e-58
"CERS6",7.41468653657055e-63,-0.565604688661944,0.118,0.484,2.29536451112615e-58
"AC124947.1",8.37308929570134e-63,-0.520549928002835,0.098,0.438,2.59205725327026e-58
"FBLN1",3.26148526224514e-62,1.61795022642901,0.844,0.749,1.00965799263323e-57
"PRKG1",4.62459233792308e-62,1.37484648367019,0.873,0.862,1.43163505005085e-57
"KANK1",6.73834658686862e-62,-0.936116319152244,0.43,0.857,2.08598995289692e-57
"CABLES1",1.61752960036088e-61,-0.94232012590349,0.271,0.727,5.00738638383717e-57
"ANGPTL4",1.73177911413916e-61,-0.821879941631152,0.247,0.705,5.3610686036406e-57
"MDFIC",2.25702352244507e-61,-0.986808701721326,0.435,0.857,6.9870677184332e-57
"ABCA8",5.70775383724789e-61,1.32288313096106,0.895,0.862,1.76694935539683e-56
"AC004160.1",8.2645586169465e-61,-1.08684754003279,0.561,0.9,2.55845941104813e-56
"CDH23",1.84980081729363e-60,-0.379004488726736,0.067,0.351,5.72642839009589e-56
"MAP7D1",2.65450916445928e-60,-0.404497591189298,0.081,0.386,8.21756402041658e-56
"MGST1",5.93272141338642e-60,-0.993370129472358,0.536,0.886,1.83659256794203e-55
"TP53I13",6.26460696144972e-60,-0.250085903475299,0.033,0.249,1.93933437705599e-55
"SNTG2",6.63135834560353e-60,-0.58308509482949,0.061,0.327,2.05286960304849e-55
"MYLK",7.30410567050518e-60,-0.427063858437075,0.046,0.286,2.26113199241829e-55
"AC015983.2",9.46464343124933e-60,-0.289046339110729,0.018,0.189,2.92996966701185e-55
"LRRC8B",1.37892209821371e-59,-0.43461418954458,0.07,0.357,4.26872913944017e-55
"ELMOD3",1.66875111805409e-59,-0.726632783957428,0.205,0.632,5.16595283616005e-55
"PHACTR3",1.6859325081922e-59,-0.373091847930902,0.011,0.159,5.21914126561058e-55
"FAM13A",5.87920956502164e-59,-1.04485779885093,0.618,0.916,1.82002690504375e-54
"MMD",6.63084232959385e-59,-0.406006260708385,0.056,0.314,2.05270985997237e-54
"LAMA2",7.58645652359167e-59,1.53935424381644,0.895,0.886,2.34853934600827e-54
"CS",2.2891387495498e-58,-0.591310959876446,0.141,0.516,7.0864868269813e-54
"FBXL7",2.50357701354736e-58,1.16943048138267,0.912,0.889,7.75032336083856e-54
"ATP9A",2.64398918789356e-58,-0.8261811626063,0.313,0.778,8.18499732896209e-54
"AC004540.1",2.64529962561691e-58,-0.392069326538962,0.042,0.273,8.18905405102226e-54
"AC138627.1",2.918227567112e-58,-0.404331142181221,0.054,0.308,9.0339570795086e-54
"CSAD",3.04177629046362e-58,-0.958788369498147,0.361,0.797,9.41642686238823e-54
"EEPD1",3.32359626227145e-58,-0.861037397403715,0.257,0.697,1.02888569491137e-53
"STRBP",3.35340993796562e-58,-0.456060017040847,0.134,0.514,1.03811511449602e-53
"RRAS2",3.92925562817502e-58,-0.718970017695782,0.227,0.665,1.21637966481414e-53
"AFAP1L1",5.69440683588947e-58,-0.368975696298236,0.05,0.297,1.7628175241863e-53
"KANK4",1.00039543171193e-57,-0.474331353299991,0.076,0.365,3.09692413795061e-53
"ADAMTS9-AS1",1.12636651095517e-57,-0.390470237343886,0.041,0.268,3.48689280796391e-53
